rule_d,word_d,pos_d,rule_d,words_m,poss_m,word_h,pos_h,special,order,rules_h,rules_am
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),одноклубник,noun,,один,num,клуб,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),шестиклассник,noun,,шесть,num,класс,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),сорокатысячник,noun,,сорок,num,тысяча,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),многостаночник,noun,,много,num,станок,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),столетник,noun,,сто,num,год,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([num + ITFX] + noun + ник/атник/арник/овник -> noun),семигранник,noun,,семь,num,грань,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([adj + ITFX] + noun + ник/атник/арник/овник -> noun),первоэтажник,noun,,первый,adj,этаж,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([noun + ITFX] + noun + ник/атник/арник/овник -> noun),человеконенавистник,noun,,человек,noun,ненависть,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([noun + ITFX] + noun + ник/атник/арник/овник -> noun),судоремонтник,noun,,судно,noun,ремонт,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([noun + ITFX] + noun + ник/атник/арник/овник -> noun),щитомордник,noun,,щит,noun,морда,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([noun + ITFX] + noun + ник/атник/арник/овник -> noun),ремнецветник,noun,,ремень,noun,цвет,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
rule570([noun + ITFX] + noun + ник/атник/арник/овник -> noun),вышкомонтажник,noun,,вышка,noun,монтаж,noun,,1;0,rule329(noun + ник/атник/арник/овник -> noun),
,краснодеревщик,noun,,красный,adj,дерево,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,белодеревщик,noun,,белый,adj,дерево,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,фальшивомонетчик,noun,,фальшивый,adj,монета,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,горнозаводчик,noun,,горный,adj,завод,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,сахарозаводчик,noun,,сахар,noun,завод,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,старорежимщик,noun,,старый,adj,режим,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,инопланетчик,noun,,иной,adj,планета,noun,,1;0,rule331(noun + щик/чик/овщик -> noun),
,косоворотка,noun,,косой,adj,ворот,noun,,1;0,rule410(noun + к(а) -> noun),
,босоножка,noun,,босой,adj,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,коротконожка,noun,,короткий,adj,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,хромоножка,noun,,хромой,adj,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,белоручка,noun,,белый,adj,рука,noun,,1;0,rule410(noun + к(а) -> noun),
,черногрудка,noun,,чёрный,adj,грудь,noun,,1;0,rule410(noun + к(а) -> noun),
,долгоножка,noun,,долгий,adj,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,синехвостка,noun,,синий,adj,хвост,noun,,1;0,rule410(noun + к(а) -> noun),
,кривошейка,noun,,кривой,adj,шея,noun,,1;0,rule410(noun + к(а) -> noun),
,широконоска,noun,,широкий,adj,нос,noun,,1;0,rule410(noun + к(а) -> noun),
,краснопёрка,noun,,красный,adj,перо,noun,,1;0,rule410(noun + к(а) -> noun),
,плоскотелка,noun,,плоский,adj,тело,noun,,1;0,rule410(noun + к(а) -> noun),
,толстобрюшка,noun,,толстый,adj,брюхо,noun,,1;0,rule410(noun + к(а) -> noun),
,одноглазка,noun,,один,num,глаз,noun,,1;0,rule410(noun + к(а) -> noun),
,сороконожка,noun,,сорок,num,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,полукровка,noun,,половина,noun,кровь,noun,,1;0,rule410(noun + к(а) -> noun),
,корненожка,noun,,корень,noun,нога,noun,,1;0,rule410(noun + к(а) -> noun),
,шилоклювка,noun,,шило,noun,клюв,noun,,1;0,rule410(noun + к(а) -> noun),
,вуалехвостка,noun,,вуаль,noun,хвост,noun,,1;0,rule410(noun + к(а) -> noun),
,павлиноглазка,noun,,павлин,noun,глаз,noun,,1;0,rule410(noun + к(а) -> noun),
,трясогузка,noun,,трясти,verb,гуз,noun,,1;0,rule410(noun + к(а) -> noun),
,пучеглазка,noun,,пучить,verb,глаз,noun,,1;0,rule410(noun + к(а) -> noun),
,вертихвостка,noun,,вертеть,verb,хвост,noun,,1;0,rule410(noun + к(а) -> noun),
,горихвостка,noun,,гореть,verb,хвост,noun,,1;0,rule410(noun + к(а) -> noun),
,пустословие,noun,,пустой,adj,слово,noun,,1;0,rule504*(noun + j(е) -> noun),
,белокровие,noun,,белый,adj,кровь,noun,,1;0,rule504*(noun + j(е) -> noun),
,полнолуние,noun,,полный,adj,луна,noun,,1;0,rule504*(noun + j(е) -> noun),
,разноречие,noun,,разный,adj,речь,noun,,1;0,rule504*(noun + j(е) -> noun),
,редколесье,noun,,редкий,adj,лес,noun,,1;0,rule504*(noun + j(е) -> noun),
,самовластие,noun,,сам,pron,власть,noun,,1;0,rule504*(noun + j(е) -> noun),
,перволедье,noun,,первый,adj,лёд,noun,,1;0,rule504*(noun + j(е) -> noun),
,равновесие,noun,,равный,adj,вес,noun,,1;0,rule504*(noun + j(е) -> noun),
,простонародье,noun,,простой,adj,народ,noun,,1;0,rule504*(noun + j(е) -> noun),
,мелкотемье,noun,,мелкий,adj,тема,noun,,1;0,rule504*(noun + j(е) -> noun),
,бурноводье,noun,,бурный,adj,вода,noun,,1;0,rule504*(noun + j(е) -> noun),
,двоевластие,noun,,двое,num,власть,noun,,1;0,rule504*(noun + j(е) -> noun),
,двуязычие,noun,,два,num,язык,noun,,1;0,rule504*(noun + j(е) -> noun),
,одночасье,noun,,один,num,час,noun,,1;0,rule504*(noun + j(е) -> noun),
,многословие,noun,,много,num,слово,noun,,1;0,rule504*(noun + j(е) -> noun),
,маловодье,noun,,мало,num,вода,noun,,1;0,rule504*(noun + j(е) -> noun),
,полугодие,noun,,половина,noun,год,noun,,1;0,rule504*(noun + j(е) -> noun),
,первозимье,noun,,первый,adj,зима,noun,,1;0,rule504*(noun + j(е) -> noun),
,перволетье,noun,,первый,adj,лето,noun,,1;0,rule504*(noun + j(е) -> noun),
,пятилетие,noun,,пять,num,год,noun,,1;0,rule504*(noun + j(е) -> noun),
,многоточие,noun,,много,num,точка,noun,,1;0,rule504*(noun + j(е) -> noun),
,четверостишие,noun,,четверо,num,стих,noun,,1;0,rule504*(noun + j(е) -> noun),
,полукафтанье,noun,,половина,noun,кафтан,noun,,1;0,rule504*(noun + j(е) -> noun),
,полудурье,noun,,половина,noun,дурь,noun,,1;0,rule504*(noun + j(е) -> noun),
,народовластие,noun,,народ,noun,власть,noun,,1;0,rule504*(noun + j(е) -> noun),
,свободомыслие,noun,,свобода,noun,мысль,noun,,1;0,rule504*(noun + j(е) -> noun),
,травополье,noun,,трава,noun,поле,noun,,1;0,rule504*(noun + j(е) -> noun),
,злакотравье,noun,,злак,noun,трава,noun,,1;0,rule504*(noun + j(е) -> noun),
,ревоголосье,noun,,рёв,noun,голос,noun,,1;0,rule504*(noun + j(е) -> noun),
,Средиземноморье,noun,,Средиземное,prop,море,noun,,1;0,rule504*(noun + j(е) -> noun),
,Верхневолжье,noun,,верхний,adj,Волга,prop,,1;0,rule504*(noun + j(е) -> noun),
,Дивногорье,noun,,дивный,adj,гора,noun,,1;0,rule504*(noun + j(е) -> noun),
,Семиречье,noun,,семь,num,река,noun,,1;0,rule504*(noun + j(е) -> noun),
,Москворечье,noun,,Москва,prop,река,noun,,1;0,rule504*(noun + j(е) -> noun),
,Криворожье,noun,,Кривой,prop,Рог,prop,,1;0,rule504*(noun + j(е) -> noun),
,Волгокамье,noun,,Волга,prop,Кама,prop,,1;0,rule504*(noun + j(е) -> noun),
,Холмогорье,noun,,холм,noun,гора,noun,,1;0,rule504*(noun + j(е) -> noun),
,первогодок,noun,,первый,adj,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,одногодок,noun,,один,num,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,полугодок,noun,,половина,noun,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,полукровок,noun,,половина,noun,кровь,noun,,1;0,rule398(noun + ок/ик -> noun),
,малолеток,noun,,мало,num,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,однолеток,noun,,один,num,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,трёхлеток,noun,,три,num,год,noun,,1;0,rule398(noun + ок/ик -> noun),
,одномерок,noun,,один,num,мера,noun,,1;0,rule398(noun + ок/ик -> noun),
,маломерок,noun,,мало,num,мера,noun,,1;0,rule398(noun + ок/ик -> noun),
,четырёхстенок,noun,,четыре,num,стена,noun,,1;0,rule398(noun + ок/ик -> noun),
,пятистенок,noun,,пять,num,стена,noun,,1;0,rule398(noun + ок/ик -> noun),
,перволёдок,noun,,первый,adj,лёд,noun,,1;0,rule398(noun + ок/ик -> noun),
,первопуток,noun,,первый,adj,путь,noun,,1;0,rule398(noun + ок/ик -> noun),
,полушубок,noun,,половина,noun,шуба,noun,,1;0,rule398(noun + ок/ик -> noun),
,полушалок,noun,,половина,noun,шаль,noun,,1;0,rule398(noun + ок/ик -> noun),
,сквернословец,noun,,скверный,adj,слово,noun,,1;0,rule332(noun + ец/инец -> noun),
,старообрядец,noun,,старый,adj,обряд,noun,,1;0,rule332(noun + ец/инец -> noun),
,иноверец,noun,,иной,adj,вера,noun,,1;0,rule332(noun + ец/инец -> noun),
,краснодеревец,noun,,красный,adj,дерево,noun,,1;0,rule332(noun + ец/инец -> noun),
,однофамилец,noun,,один,num,фамилия,noun,,1;0,rule332(noun + ец/инец -> noun),
,двоежёнец,noun,,двое,num,жена,noun,,1;0,rule332(noun + ец/инец -> noun),
,многожёнец,noun,,много,num,жена,noun,,1;0,rule332(noun + ец/инец -> noun),
,народоволец,noun,,народ,noun,воля,noun,,1;0,rule332(noun + ец/инец -> noun),
,царедворец,noun,,царь,noun,двор,noun,,1;0,rule332(noun + ец/инец -> noun),
,односельчанин,noun,,один,num,село,noun,,1;0,rule337(noun + ан-ин/чан-ин -> noun),
,инопланетянин,noun,,иной,adj,планета,noun,,1;0,rule337(noun + ан-ин/чан-ин -> noun),
,однополчанин,noun,,один,num,полк,noun,,1;0,rule337(noun + ан-ин/чан-ин -> noun),
,вышневолочанин,noun,,Вышний,prop,Волочек,prop,,1;0,rule337(noun + ан-ин/чан-ин -> noun),
,великолучанин,noun,,Великие,prop,Луки,prop,,1;0,rule337(noun + ан-ин/чан-ин -> noun),
,плоскогубцы,noun,,плоский,adj,губа,noun,,1;0,-ц(ы),
,острогубцы,noun,,острый,adj,губа,noun,,1;0,-ц(ы),
,круглогубцы,noun,,круглый,adj,губа,noun,,1;0,-ц(ы),
,плоскозубцы,noun,,плоский,adj,зуб,noun,,1;0,-ц(ы),
,острозубцы,noun,,острый,adj,зуб,noun,,1;0,-ц(ы),
,Черногория,noun,,чёрный,adj,гора,noun,,1;0,rule578*(noun + иj(а) -> noun),
,Черномория,noun,,чёрный,adj,море,noun,,1;0,rule578*(noun + иj(а) -> noun),
,Синегория,noun,,синий,adj,гора,noun,,1;0,rule578*(noun + иj(а) -> noun),
,гололёдица,noun,,голый,adj,лёд,noun,,1;0,-иц(а),
,разновидность,noun,,разный,adj,вид,noun,,1;0,-ность,
,простолюдин,noun,,простой,adj,люди,noun,,1;0,-ин,
,атомоход,noun,,атом,noun,ходить,verb,,1;0,rule446(verb + 0m2 -> noun),
,бахчевод,noun,,бахча,noun,водить,verb,,1;0,rule446(verb + 0m2 -> noun),
,бензовоз,noun,,бензин,noun,возить,verb,,1;0,rule446(verb + 0m2 -> noun),
,болотоход,noun,,болото,noun,ходить,verb,,1;0,rule446(verb + 0m2 -> noun),
,брадобрей,noun,,брада,noun,брить,verb,,1;0,rule446(verb + 0m2 -> noun),
,буревал,noun,,буря,noun,валить,verb,,1;0,rule446(verb + 0m2 -> noun),
,бурелом,noun,,буря,noun,ломать,verb,,1;0,rule446(verb + 0m2 -> noun),
,ветровал,noun,,ветер,noun,валить,verb,,1;0,rule446(verb + 0m2 -> noun),
,ветродув,noun,,ветер,noun,дуть,verb,,1;0,rule446(verb + 0m2 -> noun),
,ветродуй,noun,,ветер,noun,дуть,verb,,1;0,rule446(verb + 0m2 -> noun),
,ветромер,noun,,ветер,noun,мерить,verb,,1;0,rule446(verb + 0m2 -> noun),
,ветроход,noun,,ветер,noun,ходить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водовод,noun,,вода,noun,водить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водоворот,noun,,вода,noun,воротить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водовыпуск,noun,,вода,noun,выпускать,verb,,1;0,rule446(verb + 0m2 -> noun),
,водозабор,noun,,вода,noun,забирать,verb,,1;0,rule446(verb + 0m2 -> noun),
,водоклюй,noun,,вода,noun,клевать,verb,,1;0,rule446(verb + 0m2 -> noun),
,водолив,noun,,вода,noun,лить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водопад,noun,,вода,noun,падать,verb,,1;0,rule446(verb + 0m2 -> noun),
,водопой,noun,,вода,noun,пить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водопровод,noun,,вода,noun,проводить,verb,,1;0,rule446(verb + 0m2 -> noun),
,водосбор,noun,,вода,noun,сбирать,verb,,1;0,rule446(verb + 0m2 -> noun),
,водосброс,noun,,вода,noun,сбросить,verb,,1;0,rule446(verb + 0m2 -> noun),
